49	2	42	58	59	0	0	0
50	1	28	42	0	0	0	0
51	4	17	27	28	29	30	0
52	4	8	16	17	18	19	0
53	3	3	7	8	9	0	0
54	2	68	76	77	0	0	0
55	1	55	68	0	0	0	0
56	3	37	54	55	56	0	0
57	3	36	52	53	54	0	0
58	3	22	35	36	37	0	0
59	1	12	22	0	0	0	0
60	2	60	73	74	0	0	0
61	1	44	60	0	0	0	0
62	3	32	46	47	48	0	0
63	3	31	43	44	45	0	0
64	3	20	31	32	33	0	0
65	1	10	20	0	0	0	0
66	1	4	10	0	0	0	0
67	3	6	12	13	14	0	0
68	4	2	3	4	5	6	0
69	1	1	2	0	0	0	0
arterie nodes end
##############################################################################
#Initial conditions
#Initial conditions to be used in the first call first time step of the physiology model.
#It has initial values for the skin, core, atrteries, vein, temperatures
#############################################################################
Initial condition1 start
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.06407  35.62192  36.99024  37.06231  35.62316
  37.06407  35.62192  36.99024  37.06231  35.62316
  36.91603  35.57074  36.99024  36.92059  35.57280
  36.91603  35.57074  36.99024  36.91786  35.57182
  36.31312  35.07065  36.99024  36.31902   0.00000
  36.35154  35.16321  36.99024  36.36206   0.00000
  36.65607  36.27839  36.99017  36.65668   0.00000
  36.65607  36.27839  36.99017  36.65668   0.00000
  36.12986  34.94377  36.99020  36.13026   0.00000
  36.12986  34.94377  36.99020  36.13026   0.00000
  36.83237  36.23692  36.99026  36.83078   0.00000
  36.83237  36.23692  36.99026  36.83078   0.00000
  37.17017  36.25390  36.99026  37.17011   0.00000
  37.34869  35.96712  36.99026  37.34763   0.00000
  37.34869  35.96712  36.99026  37.34763   0.00000
Initial condition1 end
#############################################################################
#Initial conditions for the second occupant if defined!!!

#############################################################################
Initial condition2 start
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.01302  35.60067  36.99025  37.01301  35.59957
  37.06407  35.62192  36.99024  37.06231  35.62316
  37.06407  35.62192  36.99024  37.06231  35.62316
  36.91603  35.57074  36.99024  36.92059  35.57280
  36.91603  35.57074  36.99024  36.91786  35.57182
  36.31312  35.07065  36.99024  36.31902   0.00000
  36.35154  35.16321  36.99024  36.36206   0.00000
  36.65607  36.27839  36.99017  36.65668   0.00000
  36.65607  36.27839  36.99017  36.65668   0.00000
  36.12986  34.94377  36.99020  36.13026   0.00000
  36.12986  34.94377  36.99020  36.13026   0.00000
  36.83237  36.23692  36.99026  36.83078   0.00000
  36.83237  36.23692  36.99026  36.83078   0.00000
  37.17017  36.25390  36.99026  37.17011   0.00000
  37.34869  35.96712  36.99026  37.34763   0.00000
  37.34869  35.96712  36.99026  37.34763   0.00000
Initial condition2 end
#############################################################################
#text

#############################################################################
